#
# ak135 travel-time table for Sn
#
# number of distance and depth samples
39 25
# delta samples
0.000 0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 
11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 19.000 20.000 21.000 22.000 23.000 24.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000
#
# travel times (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    9.676343   10.792356   11.907989   13.023328   18.595638   24.160654   35.269711   46.353741
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    9.709558   10.819242   11.931061   13.043759   18.608259   24.169897   35.275688   46.358139
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    9.805836   10.898199   11.999145   13.104139   18.645882   24.197483   35.293560   46.371292
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   10.168616   11.202191   12.263511   13.339243   18.794655   24.306799   35.364601   46.423656
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   12.323544   13.103099   13.955585   14.859848   19.800764   25.051651   35.853062   46.785389
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   18.366053   18.047106   18.033875   18.277622   18.726486   19.288115   23.018749   27.542995   37.536537   48.044132
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   27.125378   26.664400   26.222111   26.203718   25.869631   25.535929   25.202595   24.869627   24.537025   24.218075   24.204844   24.281202   24.498316   24.824551   27.510904   31.236549   40.184685   50.071678
   36.067753   35.882698   35.605198   35.142902   34.680870   34.219101   33.757595   33.296349   32.835369   32.393074   32.374683   32.040588   31.706879   31.373535   31.040556   30.707943   30.388979   30.375748   30.413389   30.538536   30.743685   32.703667   35.737911   43.612740   52.777340
