#
# iasp91 travel-time table for Sb
#
# number of distance and depth samples
23 17
# delta samples
0.000 0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000
#
# travel times (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.952330    6.619042    7.285709    7.952375    8.619042    9.285709    9.925709
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    6.018640    6.675589    7.331754    7.993899    8.656868    9.320287    9.957646
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    6.201542    6.834497    7.465526    8.114939    8.767415    9.421671   10.051523
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    6.843113    7.406118    7.970560    8.574742    9.189369    9.810872   10.413524
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   10.159967   10.491437   10.871606   11.286623   11.732128   12.204453   12.676244
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   18.432970   18.101254   17.770063   17.452616   17.439423   17.492477   17.625278   17.798269   18.011833   18.263319   18.539223
   27.489124   27.355331   27.154797   26.820988   26.487698   26.154932   25.822687   25.490967   25.159771   24.842319   24.829124   24.845898   24.901878   25.000822   25.128937   25.282888   25.443859
   34.878841   34.745045   34.544506   34.210693   33.877396   33.544624   33.212368   32.880638   32.549431   32.231968   32.218773   32.227291   32.258244   32.313168   32.397060   32.510635   32.636761
   49.658119   49.524311   49.323757   48.989914   48.656586   48.323776   47.991486   47.659714   47.328468   47.010960   46.997765   46.997822   47.010929   47.037663   47.077087   47.130371   47.203289
   64.436958   64.303131   64.102547   63.768642   63.435257   63.102390   62.770035   62.438202   62.106884   61.789310   61.776112   61.771156   61.775406   61.788727   61.812599   61.843189   61.881359
   79.215073   79.081215   78.880585   78.546608   78.213135   77.880180   77.547737   77.215813   76.884407   76.566742   76.553535   76.544617   76.542686   76.547775   76.560509   76.579575   76.603912
   93.992195   93.858292   93.657600   93.323509   92.989937   92.656868   92.324318   91.992271   91.660744   91.342964   91.329758   91.317299   91.310425   91.309296   91.313957   91.324310   91.339386
  108.768028  108.634079  108.433304  108.099091  107.765381  107.432175  107.099480  106.767303  106.435631  106.117706  106.104492  106.088684  106.077530  106.071228  106.069702  106.072983  106.080627
  123.542297  123.408287  123.207420  122.873047  122.539177  122.205818  121.872955  121.540611  121.208771  120.890678  120.877464  120.858383  120.843391  120.832504  120.825775  120.823158  120.824532
  138.314713  138.180634  137.979660  137.645111  137.311050  136.977509  136.644455  136.311920  135.979889  135.661606  135.648376  135.626099  135.607513  135.592453  135.581085  135.573303  135.569260
  153.085007  152.950851  152.749756  152.414993  152.080734  151.746964  151.413712  151.080948  150.748703  150.430206  150.416962  150.391571  150.369492  150.350540  150.334915  150.322449 -999.000000
  167.852890  167.718643  167.517410  167.182419  166.847916  166.513916  166.180420  165.847412  165.514923  165.196198  165.182938  165.154495  165.128983  165.106384  165.086731  165.069931 -999.000000
  182.618073  182.483719  182.282333  181.947083  181.612335  181.278076  180.944305  180.611038  180.278275  179.959274  179.946030  179.914536  179.885712  179.859573  179.836090 -999.000000 -999.000000
  197.380295  197.245819  197.044266  196.708740  196.373703  196.039154  195.705109  195.371536  195.038483  194.719193  194.705933  194.671432  194.639374  194.609772  194.582596 -999.000000 -999.000000
  212.139236  212.004654  211.802917  211.467087  211.131744  210.796875  210.462509  210.128632  209.795242  209.475662  209.462372  209.424881  209.389648  209.356659 -999.000000 -999.000000 -999.000000
  226.894653  226.759933  226.557999  226.221832  225.886154  225.550964  225.216263  224.882034  224.548309  224.228378  224.215088  224.174606  224.136230 -999.000000 -999.000000 -999.000000 -999.000000
  241.646240  241.511383  241.309250  240.972717  240.636688  240.301132  239.966049  239.631470  239.297363  238.977081  238.963776 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  256.393738  256.258728  256.056366  255.719452 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdd (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    0.013009    0.010913    0.008644    0.007776    0.007070    0.006448    0.005944
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.132684    4.410861    3.639774    3.286427    2.996632    2.742689    2.535620
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    9.370605    8.209680    7.018924    6.361926    5.818162    5.344678    4.955270
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   15.926654   14.370843   13.015294   11.894295   10.946943   10.131101    9.447835
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   26.727945   25.161537   23.767105   22.567192   21.493971   20.530058   19.684973
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   29.558897   29.558893   29.558886   29.558874   29.558874   29.197424   28.759832   28.305511   27.563244   26.836475   26.125509
   29.558895   29.558893   29.558889   29.558880   29.558867   29.558847   29.558825   29.558796   29.558764   29.558727   29.558725   29.508413   29.330860   29.102169   28.894552   28.711435   28.539438
   29.558809   29.558798   29.558779   29.558743   29.558704   29.558659   29.558611   29.558558   29.558498   29.558437   29.558435   29.534281   29.474903   29.362270   29.211153   29.064539   28.942019
   29.558212   29.558180   29.558132   29.558046   29.557955   29.557861   29.557760   29.557655   29.557547   29.557438   29.557434   29.545254   29.523029   29.487392   29.448181   29.365629   29.274069
   29.557053   29.557001   29.556921   29.556786   29.556644   29.556499   29.556349   29.556192   29.556032   29.555874   29.555868   29.547255   29.532892   29.512836   29.486887   29.459040   29.419277
   29.555330   29.555258   29.555149   29.554962   29.554771   29.554575   29.554375   29.554169   29.553957   29.553749   29.553740   29.546347   29.535526   29.521572   29.502760   29.483175   29.461840
   29.553045   29.552954   29.552814   29.552578   29.552336   29.552090   29.551838   29.551580   29.551317   29.551062   29.551050   29.544212   29.535093   29.523891   29.510008   29.494423   29.478069
   29.550198   29.550085   29.549915   29.549629   29.549337   29.549040   29.548737   29.548429   29.548117   29.547810   29.547798   29.541199   29.533140   29.523485   29.512318   29.499481   29.485907
   29.546785   29.546654   29.546453   29.546116   29.545774   29.545425   29.545073   29.544714   29.544352   29.543997   29.543982   29.537512   29.530123   29.521421   29.511652   29.500708   29.489130
   29.542809   29.542656   29.542427   29.542040   29.541647   29.541248   29.540846   29.540436   29.540022   29.539618   29.539602   29.533287   29.526220   29.518185   29.509354   29.499550   29.489346
   29.538267   29.538095   29.537836   29.537399   29.536955   29.536507   29.536053   29.535593   29.535128   29.534676   29.534657   29.528488   29.521584   29.514063   29.505819   29.496838 -999.000000
   29.533161   29.532970   29.532681   29.532192   29.531700   29.531200   29.530697   29.530188   29.529671   29.529171   29.529150   29.523064   29.516323   29.509157   29.501301   29.492937 -999.000000
   29.527493   29.527279   29.526960   29.526423   29.525879   29.525331   29.524776   29.524218   29.523651   29.523102   29.523079   29.517042   29.510496   29.503506   29.495979 -999.000000 -999.000000
   29.521257   29.521027   29.520676   29.520090   29.519497   29.518898   29.518293   29.517685   29.517069   29.516472   29.516447   29.510443   29.504030   29.497189   29.489981 -999.000000 -999.000000
   29.514460   29.514208   29.513828   29.513193   29.512550   29.511902   29.511250   29.510590   29.509924   29.509277   29.509251   29.503265   29.496948   29.490267 -999.000000 -999.000000 -999.000000
   29.507097   29.506826   29.506418   29.505732   29.505041   29.504343   29.503639   29.502930   29.502214   29.501522   29.501493   29.495525   29.489279 -999.000000 -999.000000 -999.000000 -999.000000
   29.499170   29.498880   29.498442   29.497707   29.496965   29.496220   29.495466   29.494707   29.493942   29.493202   29.493172 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   29.490679   29.490368   29.489901   29.489117 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdh (rows - delta, columns - depth)
#
