 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   66.974586   70.907356   74.953293   79.071930   83.234901   87.181160   91.112717   95.080597
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   70.866386   74.460403   78.208061   82.063904   85.993210   89.716385   93.448593   97.239647
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   75.089989   78.345840   81.789886   85.373039   89.058426   92.546913   96.068237   99.671165
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   79.586548   82.510361   85.653366   88.961441   92.396111   95.640923   98.942184  102.349083
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   84.305962   86.908081   89.756081   92.792542   95.975586   98.969437  102.043839  105.248489
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   89.206078   91.499184   94.061592   96.831795   99.767097  102.505974  105.349129  108.347046
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   94.251472   96.249557   98.537651  101.049690  103.741936  106.225594  108.836082  111.624565
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   99.412170  101.130264  103.156425  105.419746  107.875572  110.104156  112.484245  115.062683
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  104.662666  106.116508  107.893784  109.918777  112.146233  114.119827  116.272568  118.644569
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  109.757355  109.981194  111.187340  112.729149  114.526665  116.534218  118.252937  120.181633  122.353081
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  115.314651  115.348686  116.325104  117.644691  119.225662  121.022324  122.485321  124.194649  126.170685
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  120.870613  120.750099  121.515038  122.625374  124.000526  125.595459  126.799957  128.296875  130.082413
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  128.254562  126.424095  126.173088  126.744095  127.658562  128.838226  130.240387  131.181305  132.475067  134.075500
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  141.635422  139.367218  137.518784  137.049561  137.279877  137.838974  138.658279  139.700089  140.087341  141.008224  142.262878
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  155.398254  152.748672  150.468704  148.588486  147.930786  147.870804  148.115204  148.611008  149.325211  149.106323  149.708603  150.656754
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  169.507019  166.511093  163.851669  161.548553  159.622208  158.789093  158.474274  158.438156  158.641479  158.564667  158.174515  158.512146  159.189865
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  183.899506  180.618500  177.612869  174.933746  172.595047  170.608475  169.606232  169.061020  168.771545  168.708435  167.777695  167.257156  167.373444  167.815094
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  206.038147  205.687332  205.336594  204.999954  204.985947  204.694290  204.402725  204.111252  203.819855  203.528549  203.248978  203.237366  202.871353  202.505966  202.141220  200.326660  198.527512  195.008408  191.716843  188.692612  185.982727  183.595520  181.535522  180.368362  179.610657  179.087967  178.779633  176.973389  176.335541  176.261658  176.499557
  218.907394  218.766891  218.556168  218.205017  217.853928  217.502914  217.151962  216.801071  216.450256  216.113541  216.099533  215.807770  215.516113  215.224533  214.933029  214.641617  214.361923  214.350327  213.983917  213.618118  213.252884  211.435394  209.632202  206.101105  202.790573  199.737579  196.985153  194.536697  192.391815  191.062897  190.106293  189.366669  188.060684  186.146927  185.398773  185.155441  185.217834
  230.013016  229.872421  229.661575  229.310196  228.958878  228.607635  228.256454  227.905334  227.554276  227.217331  227.203323  226.911255  226.619293  226.327408  226.035599  225.743881  225.463882  225.452271  225.084824  224.717926  224.351578  222.527664  220.716721  217.165390  213.826233  210.733597  207.926651  205.405365  203.166168  201.678574  200.533585  199.441574  197.238968  195.293121  194.440002  194.039169  193.952164
  241.099121  240.958374  240.747269  240.395477  240.043747  239.692078  239.340469  238.988922  238.637436  238.300064  238.286026  237.993439  237.700943  237.408508  237.116165  236.823883  236.543350  236.531708  236.162460  235.793701  235.425415  233.590988  231.767929  228.187012  224.808899  221.665359  218.792831  216.188766  213.848282  212.205215  210.880203  208.620331  206.390305  204.406494  203.451248  202.908127  202.690018
  252.152481  252.011475  251.799988  251.447556  251.095169  250.742844  250.390579  250.038376  249.686218  249.348206  249.334152  249.040741  248.747437  248.454178  248.160995  247.867874  247.586533  247.574860  247.202896  246.831375  246.460251  244.610641  242.770691  239.150146  235.722412  232.517609  229.569717  226.875259  224.428680  222.633270  220.264374  217.771759  215.508789  213.482803  212.421844  211.760498  211.422150
  263.157593  263.016235  262.804199  262.450867  262.097595  261.744354  261.391174  261.038055  260.684967  260.346069  260.331970  260.037445  259.742981  259.448608  259.154266  258.859985  258.577545  258.565826  258.190186  257.814880  257.439941  255.570129  253.708176  250.037949  246.550842  243.275513  240.244781  237.454422  234.898438  232.151932  229.412170  226.889725  224.589630  222.518311  221.346909  220.593246  220.141754
  274.097015  273.955170  273.742432  273.387939  273.033478  272.679047  272.324677  271.970337  271.616058  271.276001  271.261841  270.965881  270.669952  270.374115  270.078308  269.782532  269.498657  269.486877  269.106537  268.726501  268.346710  266.451752  264.563049  260.833801  257.278809  253.926010  250.806824  247.857040  244.334824  241.292877  238.525269  235.969193  233.628952  231.503052  230.235748  229.402542  228.843262
  284.952484  284.810089  284.596466  284.240509  283.884613  283.528717  283.172882  282.817108  282.461334  282.119843  282.105652  281.807892  281.510223  281.212555  280.914978  280.617401  280.331787  280.319946  279.933960  279.548187  279.162659  277.238007  275.318146  271.522369  267.893036  264.457336  260.764038  257.007507  253.465439  250.397446  247.598724  245.005981  242.616745  240.428467  239.093399  238.184601  237.521866
  295.705902  295.562805  295.348206  294.990570  294.632935  294.275360  293.917847  293.560333  293.202881  292.859741  292.845459  292.545654  292.245911  291.946198  291.646515  291.346893  291.059265  291.047333  290.654907  290.262695  289.870636  287.912689  285.958466  282.090149  278.088135  273.887695  269.899414  266.122894  262.557678  259.460999  256.627747  253.988739  251.543045  249.311523  247.920685  246.935806  246.173325
  306.341217  306.197388  305.981659  305.622101  305.262604  304.903137  304.543701  304.184296  303.824921  303.479950  303.465607  303.163513  302.861481  302.559479  302.257507  301.955566  301.665710  301.653687  301.254242  300.854919  300.455750  298.461670  296.179260  291.622559  287.222748  283.004883  278.996674  275.197723  271.607147  268.477234  265.598480  262.909393  260.425781  258.160919  256.715881  255.652618  254.794006
  316.308441  316.156860  315.929535  315.550659  315.171844  314.793060  314.414307  314.035583  313.656921  313.293427  313.278290  312.953522  312.628784  312.304108  311.979492  311.654907  311.343323  311.330383  310.865448  310.400787  309.936462  307.619080  305.309021  300.736359  296.318787  292.081268  288.051178  284.226807  280.604370  277.430145  274.509125  271.787506  269.274292  266.977081  265.475494  264.332153  263.380737
  325.427368  325.275604  325.047974  324.668640  324.289337  323.910095  323.530853  323.151672  322.772522  322.408569  322.393433  322.068085  321.742798  321.417542  321.092346  320.767181  320.455078  320.442139  319.975555  319.509338  319.043365  316.717743  314.399170  309.808624  305.371490  301.111633  297.054230  293.195007  289.535187  286.328156  283.379456  280.631378  278.088898  275.757294  274.194580  272.971985  271.930573
  334.504974  334.353027  334.125092  333.745209  333.365387  332.985596  332.605835  332.226105  331.846436  331.481964  331.466797  331.140839  330.814911  330.489044  330.163208  329.837433  329.524719  329.511749  329.043427  328.575409  328.107666  325.772949  323.444885  318.833527  314.371399  310.080566  305.989929  302.102203  298.418732  295.188385  292.215607  289.440582  286.866669  284.496674  282.869934  281.569580  280.440979
  343.535828  343.383606  343.155304  342.774780  342.394318  342.013916  341.633514  341.253143  340.872803  340.507721  340.492554  340.165802  339.839142  339.512512  339.185913  338.859344  338.545898  338.532867  338.062378  337.592133  337.122131  334.775513  332.434448  327.794189  323.303040  318.987549  314.876007  310.969025  307.266541  304.014130  301.016113  298.211700  295.602325  293.190094  291.499695  290.122620  288.909485
  352.503632  352.351074  352.122223  351.740875  351.359558  350.978241  350.596985  350.215759  349.834564  349.468658  349.453430  349.125702  348.798035  348.470398  348.142792  347.815216  347.500793  347.487762  347.014465  346.541504  346.068756  343.709015  341.355896  336.695190  332.186157  327.853912  323.725708  319.801025  316.079010  312.802948  309.776855  306.938965  304.290833  301.835693  300.081543  298.629059  297.333893
  361.408722  361.255951  361.026764  360.644867  360.262970  359.881104  359.499298  359.117523  358.735779  358.369354  358.354095  358.025726  357.697418  357.369171  357.040924  356.712738  356.397736  356.384644  355.909698  355.435028  354.960632  352.592865  350.232056  345.556732  341.032990  336.685120  332.539856  328.596222  324.852692  321.549744  318.491608  315.617828  312.930267  310.431152  308.613312  307.087128  305.711731
  370.273102  370.120148  369.890717  369.508362  369.126068  368.743774  368.361542  367.979340  367.597168  367.230316  367.215057  366.886200  366.557404  366.228668  365.899933  365.571259  365.255798  365.242706  364.766357  364.290375  363.814636  361.440094  359.072418  354.382874  349.843781  345.479126  341.314972  337.349792  333.581451  330.248322  327.156738  324.246338  321.518188  318.974182  317.093353  315.494843  314.040741
  379.101807  378.948669  378.718994  378.336243  377.953491  377.570801  377.188141  376.805481  376.422913  376.055634  376.040375  375.710999  375.381714  375.052460  374.723236  374.394073  374.078094  374.064972  373.587250  373.109863  372.632721  370.251007  367.876007  363.170990  358.614777  354.230896  350.044891  346.055176  342.260223  338.896149  335.770142  332.821869  330.052277  327.463043  325.520020  323.850037  322.319275
  387.892487  387.739166  387.509216  387.125977  386.742767  386.359589  385.976471  385.593353  385.210297  384.842560  384.827271  384.497375  384.167511  383.837708  383.507935  383.178192  382.861694  382.848541  382.369293  381.890320  381.411591  379.021820  376.638458  371.915497  367.339417  362.933716  358.724182  354.709229  350.886841  347.490692  344.329132  341.342285  338.530884  335.896240  333.891266  332.150848  330.546387
  396.639618  396.486084  396.255798  395.872009  395.488251  395.104553  394.720856  394.337189  393.953583  393.585327  393.570007  393.239441  392.908936  392.578461  392.248047  391.917664  391.600525  391.587341  391.106262  390.625458  390.144897  387.745789  385.352753  380.609833  376.012634  371.584473  367.350708  363.309448  359.458496  356.029358  352.831665  349.805878  346.952332  344.271759  342.205139  340.396576  338.721008
  405.336304  405.182526  404.951904  404.567505  404.183136  403.798828  403.414520  403.030273  402.646057  402.277222  402.261871  401.930603  401.599426  401.268250  400.937103  400.606018  400.288208  400.275024  399.791992  399.309235  398.826752  396.417786  394.014801  389.251312  384.632233  380.180603  375.921509  371.853027  367.972931  364.510315  361.276123  358.210876  355.314545  352.587585  350.460846  348.586578  346.841766
  413.979675  413.825653  413.594635  413.209625  412.824646  412.439697  412.054779  411.669891  411.285034  410.915619  410.900238  410.568268  410.236328  409.904419  409.572571  409.240723  408.922211  408.908997  408.423950  407.939209  407.454681  405.035461  402.622040  397.837036  393.195129  388.719238  384.434235  380.338104  376.428375  372.931793  369.660431  366.555054  363.615601  360.842987  358.658142  356.719727  354.907318
  422.566772  422.412506  422.181091  421.795441  421.409790  421.024200  420.638641  420.253082  419.867584  419.497528  419.482117  419.149384  418.816681  418.484009  418.151398  417.818787  417.499542  417.486298  416.999146  416.512268  416.025635  413.595764  411.171509  406.364319  401.699036  397.198425  392.887085  388.762787  384.822815  381.291534  377.982361  374.836853  371.855194  369.037933  366.796112  364.794891  362.916473
  431.094818  430.940277  430.708466  430.322144  429.935822  429.549561  429.163300  428.777100  428.390900  428.020203  428.004791  427.671234  427.337769  427.004303  426.670898  426.337524  426.017487  426.004211  425.514923  425.025879  424.537079  422.096283  419.661011  414.831207  410.142151  405.616302  401.277985  397.124756  393.153870  389.587555  386.241028  383.056305  380.033081  377.171539  374.873657  372.810974  370.868164
  439.561829  439.406982  439.174774  438.787750  438.400757  438.013794  437.626862  437.239960  436.853088  436.481689  436.466248  436.131927  435.797638  435.463379  435.129150  434.794983  434.474182  434.460876  433.969391  433.478149  432.987122  430.535217  428.088654  423.235657  418.522156  413.970398  409.604462  405.421997  401.420319  397.819672  394.436493  391.212860  388.148315  385.242798  382.889801  380.767029  378.761627
  447.965637  447.810516  447.577881  447.190155  446.802460  446.414764  446.027130  445.639496  445.251923  444.879852  444.864380  444.529236  444.194122  443.859039  443.523987  443.188965  442.867371  442.854034  442.360291  441.866791  441.373505  438.910126  436.451935  431.575134  426.836670  422.258759  417.865417  413.654236  409.622345  405.987671  402.567902  399.305511  396.199890  393.250763  390.843750  388.662415  386.596161
  456.303650  456.148254  455.915161  455.526703  455.138275  454.749878  454.361481  453.973145  453.584839  453.212067  453.196564  452.860535  452.524597  452.188660  451.852753  451.516876  451.194489  451.181122  450.685059  450.189240  449.693604  447.218567  444.748657  439.848053  435.084961  430.481384  426.061035  421.821259  417.759125  414.090454  410.634247  407.333313  404.186890  401.194733  398.734924  396.496613  394.371124
  464.574280  464.418610  464.185089  463.795898  463.406738  463.017609  462.628510  462.239441  461.850403  461.476929  461.461395  461.124542  460.787750  460.450989  460.114227  459.777527  459.454315  459.440887  458.942566  458.444458  457.946564  455.460083  452.978607  448.054565  443.267059  438.637848  434.190399  429.921997  425.829620  422.127045  418.634583  415.295441  412.108795  409.074280  406.562958  404.269073  402.085907
  472.777740  472.621765  472.387787  471.997894  471.608032  471.218170  470.828369  470.438568  470.048798  469.674652  469.659088  469.321381  468.983765  468.646149  468.308594  467.971039  467.647034  467.633575  467.132965  466.632599  466.132416  463.634521  461.141510  456.193970  451.381927  446.727020  442.252441  437.955475  433.832886  430.096619  426.568268  423.191467  419.965240  416.889069  414.327423  411.979309  409.739594
  480.913177  480.756927  480.522522  480.131927  479.741302  479.350739  478.960205  478.569672  478.179169  477.804321  477.788727  477.450226  477.111755  476.773285  476.434875  476.096497  475.771667  475.758179  475.255310  474.752655  474.250214  471.740814  469.236267  464.265137  459.428528  454.747894  450.246246  445.920776  441.768280  437.998718  434.434998  431.021057  427.755859  424.638794  422.027832  419.626465  417.331360
  488.979523  488.822968  488.588135  488.196808  487.805481  487.414185  487.022888  486.631653  486.240417  485.864868  485.849243  485.509888  485.170563  484.831268  484.492004  484.152771  483.827148  483.813629  483.308472  482.803528  482.298798  479.777924  477.261780  472.267059  467.405945  462.699707  458.171204  453.817535  449.635437  445.833038  442.234436  438.783936  435.480377  432.322876  429.663391  427.209808  424.860870
  496.975739  496.818878  496.583618  496.191559  495.799500  495.407471  495.015442  494.623474  494.231506  493.855255  493.839630  493.499390  493.159241  492.819092  492.479004  492.138916  491.812469  491.798920  491.291473  490.784271  490.277252  487.744904  485.217224  480.199097  475.313660  470.582062  466.027008  461.645477  457.434143  453.599335  449.966339  446.479706  443.138123  439.940643  437.233459  434.729248  432.328339
  504.901154  504.744019  504.508331  504.115540  503.722748  503.329987  502.937256  502.544556  502.151855  501.774902  501.759247  501.418182  501.077179  500.736206  500.395264  500.054352  499.727081  499.713501  499.203796  498.694336  498.185059  495.641357  493.102234  488.060913  483.151398  478.394745  473.813385  469.404327  465.164062  461.297180  457.630066  454.107605  450.728394  447.491608  444.738281  442.185089  439.733582
  512.755493  512.598083  512.362000  511.968445  511.574951  511.181458  510.788025  510.394592  510.001190  509.623535  509.607819  509.265930  508.924103  508.582306  508.240509  507.898773  507.570709  507.557098  507.045166  506.533447  506.021942  503.466980  500.916565  495.852264  490.918945  486.137451  481.530060  477.093628  472.824615  468.925873  465.224915  461.667114  458.251190  454.976227  452.178131  449.577118  447.076111
  520.538574  520.380859  520.144287  519.750061  519.355835  518.961670  518.567505  518.173340  517.779236  517.400879  517.385132  517.042419  516.699768  516.357117  516.014526  515.671936  515.343079  515.329407  514.815308  514.301392  513.787659  511.221558  508.659912  503.572815  498.615845  493.809662  489.176331  484.712677  480.415100  476.484894  472.750854  469.158722  465.707062  462.394745  459.552765  456.904938  454.355438
  528.249939  528.091919  527.854980  527.460022  527.065063  526.670166  526.275269  525.880432  525.485596  525.106567  525.090820  524.747253  524.403809  524.060364  523.716919  523.373474  523.043823  523.030151  522.513855  521.997742  521.481750  518.904602  516.331787  511.221985  506.241425  501.410645  496.751587  492.261078  487.935577  483.974792  480.208527  476.582764  473.095978  469.746857  466.861816  464.168060  461.570892
  535.888977  535.730713  535.493286  535.097595  534.701965  534.306335  533.910767  533.515198  533.119629  532.739929  532.724121  532.379761  532.035461  531.691223  531.346924  531.002686  530.672241  530.658569  530.140015  529.621704  529.103577  526.515381  523.931396  518.799072  513.795166  508.940277  504.256134  499.739502  495.386719  491.395905  487.597931  483.939026  480.417572  477.032196  474.104767  471.365875  468.722290
  543.455017  543.296448  543.058655  542.662292  542.265930  541.869629  541.473328  541.077026  540.680786  540.300354  540.284546  539.939392  539.594299  539.249207  538.904114  538.559082  538.227844  538.214111  537.693420  537.172913  536.652588  534.053528  531.458740  526.304382  521.277832  516.399353  511.690613  507.148224  502.768494  498.748047  494.918762  491.227142  487.671417  484.250183  481.281219  478.498413  475.809784
  550.948669  550.789795  550.551575  550.154541  549.757507  549.360474  548.963501  548.566528  548.169556  547.788513  547.772705  547.426697  547.080811  546.734924  546.389038  546.043213  545.711243  545.697449  545.174683  544.652100  544.129639  541.520020  538.914490  533.738525  528.689636  523.787903  519.054810  514.487000  510.080627  506.030884  502.170593  498.446564  494.857056  491.400757  488.391388  485.565979  482.833435
