#
# iasp91 travel-time table for Pn
#
# number of distance and depth samples
36 29
# delta samples
0.000 0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 10.000 
11.000 12.000 13.000 14.000 15.000 16.000 17.000 18.000 19.000 20.000 21.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000
#
# travel times (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.755904    6.377821    6.999643    7.621420   10.729622   13.836688   20.028629   26.124481   32.108879   37.965965   43.700481   49.317467
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.775164    6.393622    7.013079    7.633326   10.736849   13.841948   20.032007   26.126951   32.110809   37.967541   43.701801   49.318600
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.831273    6.440039    7.052751    7.668486   10.758389   13.857641   20.042109   26.134335   32.116589   37.972256   43.705765   49.321995
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    6.044228    6.618787    7.206931    7.805224   10.843536   13.919812   20.082249   26.163731   32.139614   37.991055   43.721558   49.335548
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    7.324605    7.734159    8.193856    8.686150   11.418750   14.343051   20.358074   26.366673   32.299015   38.121441   43.831245   49.429737
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.543237   11.316281   11.089494   10.862875   10.645478   10.636458   10.731916   10.947240   11.236171   13.254014   15.756806   21.307560   27.072138   32.856197   38.578854   44.217014   49.761623
   17.834360   17.714262   17.534151   17.234066   16.934107   16.634274   16.334566   16.034985   15.735530   15.448171   15.436220   15.208915   14.981791   14.754836   14.528047   14.301425   14.084026   14.075006   14.109490   14.213065   14.375580   15.802629   17.848251   22.800367   28.207405   33.760090   39.324383   44.847816   50.305611
   21.272915   21.152817   20.972704   20.672619   20.372660   20.072824   19.773115   19.473532   19.174074   18.886713   18.874763   18.647453   18.420328   18.193367   17.966574   17.739948   17.522545   17.513525   17.532152   17.594446   17.698494   18.734888   20.389416   24.730757   29.722296   34.987782   40.343788   45.713428   51.054016
   28.149946   28.029844   27.849728   27.549635   27.249666   26.949823   26.650105   26.350512   26.051044   25.763674   25.751724   25.524401   25.297260   25.070286   24.843477   24.616835   24.399416   24.390394   24.396168   24.426678   24.481716   25.102278   26.221794   29.519892   33.659245   38.270679   43.125393   48.103146   53.132332
   35.026741   34.906631   34.726509   34.426399   34.126415   33.826557   33.526821   33.227211   32.927727   32.640343   32.628391   32.401043   32.173882   31.946880   31.720047   31.493380   31.275934   31.266912   31.265888   31.282240   31.315586   31.732580   32.538410   35.080769   38.468403   42.424179   46.730034   51.255951   55.913303
   41.903141   41.783024   41.602886   41.302757   41.002750   40.702869   40.403111   40.103477   39.803970   39.516560   39.504604   39.277229   39.050030   38.822994   38.596127   38.369423   38.151943   38.142921   38.136906   38.144173   38.164444   38.460884   39.069157   41.072891   43.845062   47.206532   50.975708   55.033234   59.287098
   48.778996   48.658867   48.478710   48.178551   47.878513   47.578602   47.278812   46.979149   46.679607   46.392170   46.380215   46.152794   45.925552   45.698475   45.471561   45.244812   45.027290   45.018265   45.008026   45.008488   45.019604   45.234119   45.707035   47.315384   49.590237   52.434864   55.707195   59.309238   63.155411
   55.654140   55.534000   55.353821   55.053623   54.753551   54.453602   54.153774   53.854073   53.554493   53.267014   53.255058   53.027584   52.800293   52.573162   52.346195   52.119389   51.901814   51.892788   51.878731   51.873650   51.877552   52.031048   52.404514   53.710178   55.579357   57.979305   60.803268   63.977314   67.426964
   62.528427   62.408268   62.228062   61.927822   61.627705   61.327709   61.027836   60.728088   60.428463   60.140942   60.128983   59.901447   59.674091   59.446899   59.219868   58.993000   58.775360   58.766331   58.748688   58.738789   58.736629   58.841686   59.137737   60.202862   61.733646   63.749557   66.172523   68.951462   72.024513
   69.401695   69.281509   69.101280   68.800987   68.500816   68.200768   67.900841   67.601044   67.301361   67.013786   67.001831   66.774223   66.546799   66.319527   66.092422   65.865479   65.647774   65.638741   65.617661   65.603394   65.595924   65.660614   65.893730   66.759865   68.002121   69.683060   71.747215   74.164047   76.884041
   76.273781   76.153580   75.973312   75.672958   75.372726   75.072624   74.772636   74.472778   74.173035   73.885406   73.873444   73.645760   73.418243   73.190895   72.963707   72.736687   72.518890   72.509857   72.485451   72.467110   72.454849   72.484558   72.665070   73.360657   74.350716   75.735695   77.476883   79.562424   81.953568
   83.144539   83.024307   82.844002   82.543587   82.243294   81.943115   81.643066   81.343140   81.043327   80.755630   80.743668   80.515892   80.288284   80.060844   79.833565   79.606445   79.388565   79.379524   79.351868   79.329666   79.312965   79.311577   79.446648   79.992126   80.756607   81.875809   83.324127   85.105827   87.191185
   90.013809   89.893555   89.713196   89.412712   89.112343   88.812096   88.511971   88.211967   87.912086   87.624313   87.612343   87.384468   87.156761   86.929222   86.701843   86.474617   86.256638   86.247597   86.216728   86.190842   86.169952   86.140350   86.235283   86.644600   87.202980   88.080116   89.260399   90.762115   92.563164
   96.881439   96.761147   96.580742   96.280174   95.979729   95.679398   95.379189   95.079109   94.779144   94.491287   94.479317   94.251335   94.023521   93.795868   93.568375   93.341042   93.122948   93.113899   93.079857   93.050415   93.025528   92.969917   93.028793   93.310432   93.677490   94.331100   95.263824   96.506187   98.042351
  103.747261  103.626938  103.446480  103.145828  102.845291  102.544876  102.244576  101.944405  101.644348  101.356415  101.344437  101.116333  100.888397  100.660629  100.433006  100.205551   99.987343   99.978294   99.941116   99.908195   99.879471   99.799538   99.825531   99.983360  100.170708  100.615097  101.317207  102.318192  103.606873
  110.611130  110.490768  110.310257  110.009506  109.708870  109.408363  109.107971  108.807701  108.507545  108.219521  108.207542  107.979301  107.751244  107.523338  107.295593  107.068008  106.849670  106.840614  106.800331  106.763985  106.731575  106.628639  106.624260  106.658180  106.675125  106.921127  107.406853  108.181999  109.238319
  117.472885  117.352478  117.171913  116.871056  116.570320  116.269707  115.969215  115.668839  115.368584  115.080452  115.068474  114.840096  114.611900  114.383858  114.155968  113.928238  113.709770  113.700706  113.657333  113.617630  113.581619  113.456757  113.424042  113.330956  113.184624  113.240082  113.521515  114.084335  114.921753
  124.332367  124.211922  124.031288  123.730324  123.429482  123.128754  122.828148  122.527664  122.227303  121.939064  121.927078  121.698555  121.470207  121.242012  121.013977  120.786102  120.567482  120.558411  120.511971  120.468971  120.429428  120.283501  120.224113  119.998207  119.693901  119.564262  119.651962  120.014175  120.644943
  131.189423  131.068924  130.888229  130.587143  130.286194  129.985352  129.684631  129.384018  129.083542  128.795181  128.783188  128.554520  128.326004  128.097656  127.869469  127.641426  127.422653  127.413582  127.364075  127.317818  127.274826  127.108543  127.023865  126.656349  126.197571  125.886963  125.790421  125.962425  126.397621
  144.895630  144.775040  144.594177  144.292847  143.991638  143.690536  143.389557  143.088699  142.787949  142.499359  142.487350  142.258331  142.029480  141.800797  141.572250  141.343857  141.124756  141.115662  141.060089  141.007431  140.957687  140.752426  140.620438  139.930054  139.166458  138.505188  138.065582  137.884476  137.957230
  158.590271  158.469559  158.288528  157.986923  157.685425  157.384048  157.082779  156.781647  156.480606  156.191742  156.179718  155.950333  155.721100  155.492020  155.263107  155.034332  154.814850  154.805756  154.744141  154.685165  154.628784  154.386490  154.210403  153.119736  152.048691  151.057068  150.303329  149.801147  149.543610
  172.272095  172.151276  171.970062  171.668137  171.366333  171.064636  170.763062  170.461609  170.160263  169.871078  169.859055  169.629242  169.399597  169.170105  168.940765  168.711563  168.491684  168.482559  168.414902  168.349609  168.286728  168.009186  167.591660  166.189804  164.803299  163.514053  162.471527  161.675339  161.113663
  185.939774  185.818802  185.637390  185.335129  185.032990  184.730942  184.429031  184.127228  183.825531  183.536026  183.523987  183.293716  183.063614  182.833664  182.603851  182.374191  182.153854  182.144714  182.071045  181.999603  181.930405  181.569046  180.800980  179.100693  177.405746  175.853683  174.545715  173.477798 -999.000000
  199.592041  199.470932  199.289307  198.986679  198.684158  198.381760  198.079483  197.777298  197.475250  197.185379  197.173325  196.942581  196.711990  196.481552  196.251251  196.021103  195.800308  195.791153  195.711609  195.634201  195.558914  194.759552  193.833588  191.812378  189.849701  188.059204  186.506439  185.184555 -999.000000
  213.228043  213.106781  212.924911  212.621902  212.319016  212.016235  211.713562  211.407898  211.095825  210.796219  210.783768  210.539734  210.295654  210.051544  209.807373  209.563156  209.328644  209.318909  209.133224  208.943665  208.750351  207.730453  206.628647  204.320831  202.130585  200.118286  198.337112  196.775513 -999.000000
  226.370407  226.243179  226.052322  225.734207  225.416046  225.097839  224.779602  224.461319  224.142975  223.837341  223.824631  223.572525  223.320328  223.068024  222.815613  222.563065  222.320526  222.310455  222.083847  221.853561  221.619858  220.414398  219.166901  216.637756  214.240829  212.020630  210.022522 -999.000000 -999.000000
  239.126465  238.996368  238.801224  238.475983  238.150726  237.825455  237.500153  237.174850  236.849548  236.537231  236.524231  236.263474  236.002670  235.741837  235.480957  235.220047  234.969513  234.959122  234.698624  234.436783  234.173691  232.842178  231.487915  228.763245  226.172699  223.754868 -999.000000 -999.000000 -999.000000
  251.574615  251.442551  251.244461  250.914322  250.584198  250.254074  249.923965  249.593857  249.263763  248.946869  248.933701  248.667038  248.400391  248.133713  247.867035  247.600342  247.344299  247.333679  247.051147  246.767792  246.483627  245.051178  243.600861  240.692398  237.917343 -999.000000 -999.000000 -999.000000 -999.000000
  263.783630  263.649841  263.449158  263.114716  262.780243  262.445801  262.111389  261.776947  261.442535  261.121521  261.108154  260.836151  260.564178  260.292206  260.020203  259.748169  259.487030  259.476196  259.174133  258.871429  258.568115  257.042206  255.501770  252.418015 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  275.759460  275.623993  275.420776  275.082123  274.743439  274.404785  274.066162  273.727509  273.388885  273.063812  273.050293  272.773132  272.496002  272.218842  271.941681  271.664520  271.398407  271.387360  271.067108  270.746368  270.425049  268.810730  267.183960 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  287.498749  287.361603  287.155884  286.813049  286.470184  286.127350  285.784546  285.441711  285.098907  284.769806  284.756104  284.473846  284.191620  283.909363  283.627075  283.344818  283.073822  283.062561  282.724976 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdd (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    0.003608    0.002942    0.002492    0.002208    0.001331    0.000968    0.000621    0.000454    0.000355    0.000289    0.000243    0.000208
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    1.524001    1.254232    1.068545    0.946897    0.576766    0.419910    0.269969    0.197270    0.154318    0.125894    0.105708    0.090647
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    2.948280    2.449230    2.098796    1.860365    1.144974    0.834696    0.537700    0.393308    0.307861    0.251257    0.211031    0.181002
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000    5.506296    4.661050    4.042098    3.586817    2.254987    1.648674    1.066395    0.781669    0.612610    0.500384    0.420518    0.360836
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   11.144065    9.814521    8.797872    7.941223    5.340945    3.961677    2.597367    1.916644    1.507966    1.234861    1.039632    0.893272
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   13.754235   13.754234   13.754232   13.754230   13.754225   13.754224   13.206553   12.501657   11.810331    9.047687    7.175410    4.954091    3.705271    2.935954    2.415227    2.039874    1.756812
   13.754235   13.754235   13.754234   13.754233   13.754231   13.754230   13.754226   13.754222   13.754217   13.754212   13.754212   13.754204   13.754195   13.754185   13.754173   13.754160   13.754147   13.754146   13.652994   13.402854   13.068700   11.127282    9.399695    6.915504    5.342276    4.281137    3.539496    2.999732    2.589963
   13.754194   13.754191   13.754187   13.754178   13.754169   13.754159   13.754148   13.754137   13.754126   13.754113   13.754113   13.754095   13.754076   13.754056   13.754035   13.754012   13.753989   13.753988   13.714076   13.605629   13.446338   12.213656   10.824416    8.457220    6.737642    5.513332    4.605901    3.918169    3.392044
   13.753878   13.753869   13.753856   13.753833   13.753809   13.753784   13.753759   13.753734   13.753707   13.753681   13.753680   13.753643   13.753605   13.753566   13.753525   13.753483   13.753442   13.753441   13.736236   13.697753   13.638325   13.088961   12.285853   10.499907    8.868256    7.526284    6.449403    5.592782    4.896379
   13.753248   13.753234   13.753212   13.753175   13.753136   13.753098   13.753057   13.753017   13.752976   13.752936   13.752934   13.752878   13.752821   13.752763   13.752703   13.752641   13.752582   13.752579   13.741358   13.719737   13.687547   13.385753   12.899424   11.633694   10.267749    9.006740    7.907918    6.973130    6.189324
   13.752307   13.752286   13.752255   13.752204   13.752151   13.752097   13.752044   13.751988   13.751933   13.751879   13.751877   13.751801   13.751724   13.751646   13.751567   13.751487   13.751408   13.751405   13.742371   13.726941   13.705586   13.511386   13.191455   12.277273   11.173559   10.062107    9.023514    8.092312    7.274412
   13.751052   13.751026   13.750986   13.750920   13.750853   13.750785   13.750716   13.750647   13.750576   13.750508   13.750505   13.750411   13.750315   13.750217   13.750119   13.750019   13.749922   13.749918   13.741959   13.729847   13.713878   13.574665   13.345271   12.660324   11.766891   10.808516    9.862598    8.976109    8.167722
   13.749484   13.749453   13.749404   13.749323   13.749242   13.749159   13.749076   13.748992   13.748907   13.748824   13.748821   13.748708   13.748592   13.748475   13.748358   13.748239   13.748122   13.748117   13.740750   13.730514   13.717411   13.609844   13.436681   12.901227   12.163852   11.339361   10.491420    9.667621    8.892589
   13.747603   13.747565   13.747508   13.747413   13.747316   13.747219   13.747122   13.747023   13.746923   13.746827   13.746823   13.746691   13.746556   13.746420   13.746283   13.746144   13.746010   13.746004   13.738997   13.729878   13.718611   13.630992   13.492201   13.058343   12.436784   11.721100   10.963202   10.206550    9.476180
   13.745408   13.745364   13.745299   13.745189   13.745078   13.744967   13.744854   13.744741   13.744627   13.744517   13.744513   13.744360   13.744206   13.744052   13.743896   13.743737   13.743585   13.743578   13.736835   13.728421   13.718377   13.643677   13.529444   13.163055   12.626032   11.998429   11.318658   10.626381    9.944563
   13.742901   13.742851   13.742777   13.742653   13.742527   13.742401   13.742274   13.742146   13.742019   13.741895   13.741889   13.741717   13.741545   13.741371   13.741196   13.741018   13.740847   13.740840   13.734270   13.726356   13.717165   13.651476   13.554225   13.235905   12.760981   12.201742   11.587773   10.953647   10.319612
   13.740081   13.740026   13.739943   13.739803   13.739664   13.739524   13.739383   13.739241   13.739098   13.738959   13.738954   13.738763   13.738571   13.738378   13.738183   13.737987   13.737797   13.737789   13.731329   13.723813   13.715203   13.656156   13.571066   13.286782   12.857012   12.351067   11.791792   11.209203   10.619701
   13.736948   13.736887   13.736795   13.736643   13.736488   13.736334   13.736177   13.736021   13.735864   13.735712   13.735705   13.735496   13.735285   13.735073   13.734859   13.734643   13.734435   13.734426   13.728045   13.720820   13.712644   13.658620   13.582765   13.320595   12.924419   12.460385   11.946121   11.407661   10.859198
   13.733502   13.733437   13.733336   13.733169   13.733000   13.732831   13.732660   13.732490   13.732318   13.732152   13.732145   13.731916   13.731687   13.731455   13.731222   13.730988   13.730762   13.730752   13.724447   13.717410   13.709593   13.659408   13.590724   13.340652   12.970503   12.539023   12.061875   11.562053   11.050392
   13.729745   13.729672   13.729564   13.729382   13.729199   13.729015   13.728831   13.728645   13.728459   13.728279   13.728271   13.728024   13.727776   13.727525   13.727273   13.727019   13.726775   13.726765   13.720526   13.713623   13.706117   13.658894   13.595822   13.349311   12.999876   12.593340   12.147138   11.680628   11.201488
   13.725675   13.725596   13.725479   13.725283   13.725085   13.724888   13.724689   13.724489   13.724288   13.724094   13.724087   13.723820   13.723552   13.723283   13.723012   13.722739   13.722476   13.722466   13.716269   13.709495   13.702215   13.657359   13.598783   13.348734   13.015773   12.627758   12.207690   11.770197   11.319348
   13.721291   13.721207   13.721081   13.720870   13.720659   13.720447   13.720233   13.720018   13.719804   13.719596   13.719587   13.719302   13.719015   13.718727   13.718437   13.718145   13.717864   13.717853   13.711689   13.705042   13.697920   13.654982   13.600075   13.341204   13.020519   12.645507   12.247913   11.835497   11.410339
   13.716593   13.716503   13.716369   13.716144   13.715919   13.715692   13.715464   13.715235   13.715006   13.714784   13.714775   13.714471   13.714165   13.713858   13.713549   13.713238   13.712938   13.712926   13.706795   13.700244   13.693261   13.651892   13.600015   13.326625   13.014766   12.649004   12.271278   11.880858   11.479022
   13.711581   13.711486   13.711343   13.711103   13.710863   13.710622   13.710380   13.710137   13.709893   13.709658   13.709648   13.709325   13.709001   13.708674   13.708346   13.708017   13.707699   13.707685   13.701586   13.695114   13.688268   13.648190   13.598835   13.304685   12.998104   12.639823   12.280367   11.909569   11.528726
   13.700623   13.700517   13.700356   13.700089   13.699821   13.699553   13.699283   13.699012   13.698740   13.698478   13.698467   13.698108   13.697746   13.697384   13.697020   13.696654   13.696301   13.696286   13.690242   13.683903   13.677220   13.639254   13.593748   13.237338   12.932575   12.590432   12.262644   11.926378   11.581120
   13.688450   13.688333   13.688156   13.687862   13.687567   13.687270   13.686973   13.686674   13.686375   13.686087   13.686074   13.685678   13.685281   13.684881   13.684481   13.684077   13.683688   13.683672   13.677637   13.671317   13.664722   13.628636   13.585757   13.136113   12.824959   12.508618   12.207576   11.900851   11.584555
