#
# ak135 travel-time table for Sg
#
# number of distance and depth samples
24 10
# delta samples
0.000 0.025 0.050 0.100 0.250 0.500 0.750 1.000 1.500 2.000 2.500 3.000 3.500 4.000 4.500 5.000 5.500 6.000 6.500 7.000 7.500 8.000 8.500 9.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000
#
# travel times (rows - delta, columns - depth)
#
    0.001843    0.289025    0.722550    1.445090    2.167633    2.890176    3.612718    4.335261    5.057804    5.751445
    0.803434    0.854150    1.104371    1.707560    2.373041    3.065477    3.767433    4.411582    5.123258    5.808627
    1.606865    1.630488    1.760291    2.206646    2.783902    3.421794    4.085620    4.625426    5.308830    5.972402
    3.213728    3.228321    3.296831    3.520122    3.913250    4.420187    4.988511    5.387643    5.982816    6.576943
    8.034311    8.039179    8.065916    8.169388    8.316690    8.516052    8.796325    9.131864    9.508635    9.903067
   16.068583   16.066580   16.081638   16.128399   16.215843   16.336426   16.475075   16.626726   16.796743   17.000505
   24.102776   24.102615   24.109100   24.136751   24.187904   24.272425   24.379965   24.502453   24.637333   24.777832
   32.136856   32.132843   32.138790   32.156830   32.191139   32.246853   32.328663   32.428581   32.543129   32.667049
   48.204514   48.201618   48.200474   48.207264   48.225521   48.253166   48.295284   48.357594   48.437523   48.531685
   64.271255   64.266930   64.262711   64.262291   64.270195   64.285919   64.309364   64.343689   64.394920   64.462166
   80.336777   80.331070   80.324265   80.318253   80.318748   80.325768   80.339088   80.358772   80.387909   80.431862
   96.400772   96.393677   96.384583   96.373787   96.368401   96.368439   96.373878   96.384613   96.400803   96.425972
  112.462929  112.454460  112.443230  112.428093  112.417648  112.411797  112.410614  112.414062  112.422081  112.434700
  128.522949  128.513153  128.499802  128.480637  128.465637  128.454559  128.447617  128.444733  128.445923  128.450851
  144.580521  144.569443  144.553986  144.531006  144.511749  144.495911  144.483780  144.475266  144.470367  144.469055
  160.635330  160.622986  160.605438  160.578796  160.555466  160.535233  160.518356  160.504684  160.494263 -999.000000
  176.687088  176.673462  176.653885  176.623672  176.596405  176.572006  176.550690  176.532227  176.516724 -999.000000
  192.735489  192.720581  192.699005  192.665268  192.634186  192.605850  192.580261  192.557281  192.537033 -999.000000
  208.780197  208.764023  208.740479  208.703247  208.668503  208.636322  208.606598  208.579330 -999.000000 -999.000000
  224.820938  224.803482  224.777985  224.737350  224.699005  224.663040  224.629349 -999.000000 -999.000000 -999.000000
  240.857407  240.838684  240.811234  240.767212  240.725357  240.685669 -999.000000 -999.000000 -999.000000 -999.000000
  256.889282  256.869293  256.839905  256.792542  256.747192 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  272.916290  272.895020  272.863678 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  288.938080 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdd (rows - delta, columns - depth)
#
   32.137260    0.260629    0.244064    0.117871    0.078290    0.065089    0.056114    0.014743    0.012526    0.010855
   32.137260   30.024572   22.752085   16.561150   13.346079   11.481221   10.194869    5.948413    5.125059    4.495103
   32.137257   31.715067   28.854393   22.763100   19.044096   16.624596   14.911792   11.025030    9.622352    8.534222
   32.137249   32.018166   31.479900   28.896627   25.422680   22.719973   20.687344   19.028658   17.004684   15.390388
   32.137184   32.105915   31.974466   31.630859   31.253059   30.197245   28.702175   27.941959   27.013996   26.187712
   32.136955   32.101608   32.100105   31.971891   31.789555   31.627541   31.481928   31.321333   30.859900   30.079733
   32.136570   32.131706   32.115723   32.067261   31.965261   31.835888   31.724651   31.627035   31.537893   31.465075
   32.136032   32.121166   32.121113   32.090324   32.047119   31.949636   31.854408   31.770029   31.694166   31.631533
   32.134502   32.131493   32.124569   32.107491   32.082447   32.052391   31.993832   31.927492   31.864206   31.807379
   32.132362   32.129589   32.124027   32.111626   32.094456   32.074703   32.050449   32.008194   31.956863   31.906338
   32.129612   32.126846   32.122017   32.111813   32.098888   32.083439   32.065990   32.045147   32.010059   31.967688
   32.126251   32.123478   32.119099   32.110050   32.099228   32.086563   32.072227   32.056404   32.037495   32.005569
   32.122276   32.119591   32.115349   32.107006   32.097473   32.086445   32.074165   32.060673   32.046040   32.027004
   32.117687   32.115086   32.110859   32.103027   32.094288   32.084351   32.073460   32.061573   32.048721   32.035480
   32.112488   32.109924   32.105724   32.098293   32.089985   32.080841   32.070976   32.060238   32.048695   32.036877
