-5.0 0
-4.84 0
-4.68 0
-4.52 0
-4.36 0
-4.2 0
-4.04 0
-3.88 0
-3.7199999999999998 0
-3.56 0
-3.4 0
-3.24 0
-3.08 0
-2.92 0
-2.76 0
-2.6 0
-2.44 0
-2.28 0
-2.12 0
-1.96 0
-1.7999999999999998 0
-1.6400000000000001 0
-1.48 0
-1.3199999999999998 0
-1.1600000000000001 0
-1.0 0
-0.8399999999999999 0
-0.6799999999999997 0
-0.5199999999999996 0
-0.3600000000000003 0
-0.20000000000000018 0.383104
-0.040000000000000036 0.826437
0.1200000000000001 0.828696
0.28000000000000025 0.377697
0.4400000000000004 -0.107074
0.6000000000000005 -0.295446
0.7599999999999998 -0.238359
0.9199999999999999 -0.114363
1.08 -0.0433597
1.2400000000000002 -0.00636706
1.4000000000000004 0.000235256
1.5600000000000005 -0.00258768
1.7199999999999998 -0.00510643
1.88 -0.0018504
2.04 -0.00479963
2.2 -0.0355885
2.3600000000000003 -0.0643646
2.5200000000000005 -0.0523935
2.6799999999999997 -0.0118791
2.84 0.0253187
3.0 0.046137
3.16 0.062274
3.3200000000000003 0.0577716
3.4800000000000004 0.0106843
3.6400000000000006 -0.0355116
3.8000000000000007 -0.0373955
3.960000000000001 -0.0243129
4.120000000000001 -0.0140025
4.279999999999999 -0.0146992
4.4399999999999995 -0.022089
4.6 -0.00797794
4.76 0.0654026
4.92 0.184886
5.08 0.212809
5.24 0.105857
5.4 -0.0355719
5.5600000000000005 -0.0767822
5.720000000000001 -0.0347619
5.880000000000001 -0.0228921
6.040000000000001 -0.0240308
6.200000000000001 -0.011339
6.359999999999999 0.0131557
6.52 0.0253516
6.68 -0.00825377
6.84 -0.0533209
7.0 -0.0648691
7.16 -0.0356311
7.32 -0.00988959
7.48 0.00250493
7.640000000000001 0.0111058
7.800000000000001 0.00786452
7.960000000000001 9.84124e-05
8.120000000000001 -0.00735186
8.280000000000001 -0.00485213
8.44 0.00640416
8.6 0.0090179
8.76 0.00247404
8.92 0.000584858
9.08 0.0021237
9.24 0.00184853
9.4 -0.00556156
9.56 -0.0124302
9.72 0.00110478
9.88 0.0192863
10.040000000000001 0.0262479
10.200000000000001 0.0250922
10.36 0.0174247
10.52 0.00567718
10.68 -0.00162407
10.84 -0.00247379
11.0 -0.00207375
11.16 -0.00353507
11.32 -0.00537306
11.48 -0.0109156
11.64 -0.0142998
11.8 -0.011912
11.96 -0.000196459
12.120000000000001 0.0151969
12.280000000000001 0.0149032
12.440000000000001 0.0118559
12.600000000000001 0.00100412
12.760000000000002 -0.00559322
12.920000000000002 -0.00539996
13.080000000000002 -0.00155055
13.240000000000002 0.000464025
13.400000000000002 0.000962869
13.559999999999999 -9.19093e-05
13.719999999999999 -0.000632981
13.879999999999999 -0.00384661
14.04 -0.00942206
14.2 -0.0164814
14.36 -0.0172863
14.52 -0.00822856
14.68 0.00182417
14.84 0.000666924
15.0 -0.00265016
15.16 -0.00630319
15.32 -0.0014254
15.48 0.00469653
15.64 0.00325541
15.8 -0.000430766
15.96 -0.00457967
16.12 0.00443545
16.28 0.0177113
16.44 0.026911
16.6 0.0247193
16.76 0.0134853
16.92 0.00498197
17.080000000000002 0.00451637
17.240000000000002 0.00469051
17.400000000000002 -0.00498663
17.56 -0.00661512
17.72 -3.77619e-05
17.88 0.0036472
18.04 0.00655106
18.2 0.00719332
18.36 0.00305546
18.52 -0.0093904
18.68 -0.0207502
18.84 -0.0158519
19.0 -0.00383765
19.16 -0.00435437
19.32 -0.00799522
19.48 -0.00627513
19.64 -0.00544018
19.8 -0.00619432
19.96 -0.00474734
